Id,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,YearBuilt,YearRemodAdd,Foundation,BsmtExposure,TotalBsmtSF,Heating,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1166,RL,79,9541,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2009,2009,PConc,No,1502,GasA,Y,SBrkr,1502,0,0,2,0,3,1,7,Typ,0,Attchd,2009,2,644,Y,0,114,0,0,0,0,NA,0,9,2009,New,Partial,233170
1167,RL,64,10475,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2008,2008,PConc,Av,1694,GasA,Y,SBrkr,1694,0,0,2,0,3,1,7,Typ,0,Attchd,2008,3,776,Y,160,33,0,0,0,0,NA,0,2,2010,WD,Normal,245350
1168,RL,58,10852,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,2000,2000,PConc,No,959,GasA,Y,SBrkr,1671,1,0,2,1,3,1,7,Typ,1,Attchd,2000,2,472,Y,0,38,0,0,0,0,NA,0,2,2006,WD,Normal,173000
1169,RL,120,13728,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,1935,1986,CBlock,No,1127,GasA,Y,SBrkr,2108,0,0,2,0,4,1,7,Typ,2,Basment,1935,2,540,Y,0,0,0,0,90,0,NA,0,7,2008,WD,Normal,235000
1170,RL,118,35760,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1995,1996,PConc,Gd,1930,GasA,Y,SBrkr,3627,1,0,3,1,4,1,10,Typ,1,Attchd,1995,3,807,Y,361,76,0,0,0,0,NA,0,7,2006,WD,Normal,625000
1171,RL,76,9880,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,1977,1977,CBlock,Av,1096,GasA,Y,SBrkr,1118,1,0,1,0,3,1,6,Typ,1,Attchd,1977,1,358,Y,203,0,0,0,0,576,NA,0,7,2008,WD,Normal,171000
1172,RL,76,9120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1958,1958,CBlock,No,1261,GasA,Y,SBrkr,1261,1,0,1,0,3,1,6,Typ,1,Attchd,1958,2,433,Y,0,0,0,0,288,0,Shed,1400,11,2008,WD,Normal,163000
1173,FV,35,4017,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,2006,2007,PConc,No,625,GasA,Y,SBrkr,1250,0,0,2,1,2,1,5,Typ,0,Detchd,2006,2,625,Y,0,54,0,0,0,0,NA,0,3,2008,WD,Normal,171900
1174,RL,138,18030,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,1946,1994,CBlock,No,1598,GasA,Y,SBrkr,3086,0,0,3,0,3,1,12,Maj1,1,NA,NA,0,0,Y,122,0,0,0,0,0,NA,0,3,2007,WD,Normal,200500
1175,RL,80,16560,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,1932,1950,BrkTil,No,952,GasA,Y,SBrkr,2345,0,0,2,1,4,1,9,Typ,1,Detchd,1932,2,360,Y,0,0,0,0,0,0,NA,0,7,2006,WD,Normal,239000
1176,RL,85,10678,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,1992,2000,PConc,No,1683,GasA,Y,SBrkr,2872,0,0,2,1,4,1,9,Typ,1,Attchd,1992,2,541,Y,0,33,0,0,0,0,NA,0,4,2007,WD,Normal,285000
1177,RL,37,6951,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,1984,1985,CBlock,No,876,GasA,Y,SBrkr,923,1,0,1,0,3,1,5,Typ,0,Attchd,1984,1,264,Y,362,0,0,0,0,0,NA,0,10,2008,WD,Normal,119500
1178,RM,NA,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,1926,2004,CBlock,No,818,GasA,Y,SBrkr,1224,0,0,1,0,3,1,5,Typ,0,Detchd,1926,1,210,N,0,0,116,0,0,0,NA,0,12,2009,WD,Normal,115000
1179,RL,54,7681,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,1921,1950,BrkTil,No,731,GasA,Y,SBrkr,1343,0,0,1,1,3,1,7,Typ,1,Detchd,1921,1,186,Y,192,0,102,0,0,0,NA,0,7,2009,WD,Normal,154900
1180,RL,77,8335,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,1954,1954,Slab,NA,0,GasA,Y,SBrkr,1124,0,0,1,0,3,1,5,Min2,1,NA,NA,0,0,N,0,36,190,0,0,0,NA,0,4,2006,WD,Normal,93000
1181,RL,NA,11170,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,1990,1991,Wood,No,1216,GasA,Y,SBrkr,2514,0,0,2,1,4,1,8,Typ,0,Attchd,1990,2,693,Y,0,0,0,0,0,0,NA,0,4,2006,WD,Normal,250000
1182,RM,64,5587,Pave,NA,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,2008,2008,PConc,Gd,1600,GasA,Y,SBrkr,1652,1,1,2,0,2,1,5,Typ,1,Attchd,2008,2,482,Y,162,53,0,153,0,0,NA,0,11,2008,New,Partial,392500
1183,RL,160,15623,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1996,1996,PConc,Av,2396,GasA,Y,SBrkr,4476,1,0,3,1,4,1,10,Typ,2,Attchd,1996,3,813,Y,171,78,0,0,0,555,NA,0,7,2007,WD,Abnorml,745000
1184,RL,60,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,1920,1950,BrkTil,No,1120,GasA,Y,SBrkr,1130,1,0,1,0,2,1,5,Typ,1,Detchd,1970,2,720,Y,229,0,0,0,0,0,NA,0,6,2006,WD,Normal,120000
1185,RL,50,35133,Grvl,NA,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,1963,1963,CBlock,Gd,1572,GasA,Y,SBrkr,1572,1,0,1,1,3,1,5,Typ,2,2Types,1963,3,995,Y,0,263,0,0,263,0,NA,0,5,2007,WD,Normal,186700
1186,RL,60,9738,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,1924,1950,BrkTil,No,784,GasA,Y,SBrkr,1221,1,0,1,0,4,1,7,Typ,0,Attchd,1965,1,392,Y,0,0,236,0,0,0,NA,0,3,2006,WD,Normal,104900
1187,RL,107,10615,Pave,NA,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,1900,1970,CBlock,Mn,978,GasA,Y,SBrkr,1699,1,0,2,0,3,2,7,Typ,0,CarPort,1920,2,420,Y,0,74,0,0,0,0,NA,0,8,2009,WD,Abnorml,95000
1188,RL,89,12461,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,1994,1995,PConc,No,1624,GasA,Y,SBrkr,1624,1,0,2,0,2,1,5,Typ,1,Attchd,1994,3,757,Y,0,114,192,0,0,0,NA,0,7,2006,WD,Normal,262000
1189,RL,68,8935,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2002,2002,PConc,No,831,GasA,Y,SBrkr,1660,0,0,2,1,3,1,7,Typ,0,Attchd,2002,2,493,Y,144,68,0,0,0,0,NA,0,7,2009,WD,Normal,195000
1190,RL,60,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1999,1999,PConc,No,994,GasA,Y,SBrkr,1804,0,0,2,1,3,1,7,Typ,1,Attchd,1999,2,442,Y,140,60,0,0,0,0,NA,0,6,2010,WD,Normal,189000
1191,RL,NA,32463,Pave,NA,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,1961,1975,CBlock,Av,1249,GasA,Y,SBrkr,1622,1,0,1,0,3,1,7,Typ,1,2Types,1975,4,1356,Y,439,0,0,0,0,0,NA,0,3,2007,WD,Normal,168000
1192,FV,24,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,1999,2000,PConc,No,776,GasA,Y,SBrkr,1441,0,0,2,1,2,1,5,Typ,0,Detchd,1999,2,492,Y,206,0,0,0,0,0,NA,0,11,2007,WD,Normal,174000
1193,RM,60,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,1925,1994,PConc,Mn,702,GasA,Y,SBrkr,1472,0,0,1,0,3,1,6,Typ,0,Detchd,1925,1,250,P,0,0,84,0,0,0,NA,0,7,2007,WD,Normal,125000
1194,RM,NA,4500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,1999,1999,PConc,No,1224,GasA,Y,SBrkr,1224,1,0,2,0,2,1,5,Typ,0,Attchd,1999,2,402,Y,0,304,0,0,0,0,NA,0,6,2009,WD,Normal,165000
1195,RL,80,9364,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,1969,1969,CBlock,No,663,GasA,Y,SBrkr,1352,0,0,1,1,4,1,7,Typ,0,Attchd,1969,1,299,Y,379,36,0,0,0,0,NA,0,3,2010,WD,Normal,158000
1196,RL,51,8029,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2005,2005,PConc,No,728,GasA,Y,SBrkr,1456,0,0,2,1,3,1,8,Typ,0,Attchd,2005,2,400,Y,100,24,0,0,0,0,NA,0,7,2008,WD,Normal,176000
1197,RL,58,14054,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2006,2006,PConc,Av,879,GasA,Y,SBrkr,1863,0,0,2,1,4,1,9,Typ,1,BuiltIn,2006,3,660,Y,100,17,0,0,0,0,NA,0,11,2006,New,Partial,219210
1198,RM,65,8850,Pave,NA,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,1916,1950,BrkTil,No,815,GasA,Y,SBrkr,1690,0,0,1,0,3,1,7,Typ,1,Detchd,1916,1,225,Y,0,0,330,0,0,0,NA,0,7,2006,ConLw,Normal,144000
1199,RL,70,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2001,2001,PConc,No,1212,GasA,Y,SBrkr,1212,0,0,2,0,3,1,6,Typ,0,Attchd,2001,2,573,Y,356,0,0,0,0,0,NA,0,6,2009,WD,Normal,178000
1200,RL,75,11235,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1963,1979,CBlock,No,1051,GasA,Y,SBrkr,1382,0,0,1,1,3,1,6,Typ,1,Attchd,1974,2,459,Y,0,82,0,0,0,0,NA,0,10,2006,WD,Normal,148000
1201,RL,71,9353,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1970,1970,CBlock,No,864,GasA,Y,SBrkr,864,0,0,1,0,3,1,5,Typ,0,Attchd,1972,1,280,Y,0,0,0,0,0,0,Shed,0,7,2006,Oth,Abnorml,116050
1202,RL,80,10400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,1998,1998,PConc,Av,866,GasA,Y,SBrkr,1779,0,0,2,1,3,1,6,Typ,0,Attchd,1998,2,546,Y,198,36,0,0,0,0,NA,0,3,2009,WD,Normal,197900
1203,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,1925,1997,BrkTil,No,884,GasA,Y,SBrkr,1348,1,0,1,0,3,1,5,Typ,1,Detchd,1960,1,216,N,0,0,208,0,0,0,NA,0,5,2009,WD,Normal,117000
1204,RL,75,9750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2000,2001,PConc,No,1630,GasA,Y,SBrkr,1630,0,0,2,0,3,1,6,Typ,1,Attchd,2000,2,451,Y,74,234,0,0,0,0,NA,0,10,2009,WD,Normal,213000
1205,RL,78,10140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,1975,1975,CBlock,No,1056,GasA,Y,SBrkr,1074,1,0,1,1,3,1,6,Typ,0,Attchd,1975,2,495,Y,0,88,0,0,0,0,NA,0,7,2006,WD,Normal,153500
1206,RL,90,14684,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,1990,1991,CBlock,Mn,2158,GasA,Y,SBrkr,2196,0,0,2,0,3,1,7,Typ,1,Attchd,1990,3,701,Y,84,70,0,0,0,0,NA,0,6,2009,WD,Normal,271900
1207,RH,NA,8900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,1966,1966,CBlock,No,1056,GasA,Y,SBrkr,1056,1,0,1,0,2,1,5,Typ,0,Detchd,1966,1,384,Y,0,42,0,0,0,0,NA,0,11,2006,WD,Normal,107000
1208,RL,70,9135,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2003,2003,PConc,Av,1682,GasA,Y,SBrkr,1700,1,0,2,0,3,1,7,Typ,0,Attchd,2003,2,544,Y,192,23,0,0,0,0,NA,0,5,2006,WD,Normal,200000
1209,RL,70,7763,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1962,1980,CBlock,No,931,GasA,Y,SBrkr,1283,1,0,1,0,3,1,6,Typ,0,Detchd,1980,2,506,Y,0,0,0,0,0,0,NA,0,10,2008,WD,Normal,140000
1210,RL,85,10182,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,2006,2006,PConc,Mn,1660,GasA,Y,SBrkr,1660,1,0,2,0,3,1,8,Typ,1,Attchd,2006,2,500,Y,322,50,0,0,0,0,NA,0,5,2006,New,Partial,290000
1211,RL,70,11218,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,1992,1992,PConc,No,1055,GasA,Y,SBrkr,1845,0,0,2,1,3,1,8,Typ,1,Attchd,1992,2,462,Y,635,104,0,0,0,0,Shed,400,5,2010,WD,Normal,189000
1212,RL,152,12134,Pave,NA,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,1988,2005,Wood,Av,559,GasA,Y,SBrkr,1752,0,0,2,0,4,1,8,Typ,0,Basment,1988,2,492,Y,325,12,0,0,0,0,NA,0,6,2010,WD,Normal,164000
1213,RL,50,9340,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,1941,1950,CBlock,No,672,GasA,Y,SBrkr,672,1,0,1,0,2,1,4,Typ,0,Attchd,1941,1,234,N,0,113,0,0,0,0,NA,0,8,2009,WD,Normal,113000
1214,RL,NA,10246,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,1965,2001,CBlock,Av,648,GasA,Y,SBrkr,960,1,1,0,0,0,1,3,Typ,0,Attchd,1965,1,364,Y,88,0,0,0,0,0,NA,0,5,2006,WD,Normal,145000
1215,RL,69,10205,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,1962,1962,CBlock,Av,925,GasA,Y,SBrkr,999,1,0,1,0,3,1,6,Typ,0,Attchd,1962,1,300,Y,150,72,0,0,0,0,NA,0,5,2006,WD,Normal,134500
1216,RL,99,7094,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1966,1966,CBlock,No,894,GasA,Y,SBrkr,894,0,0,1,0,3,1,5,Typ,0,Detchd,1966,1,384,Y,0,0,0,0,0,0,NA,0,5,2007,WD,Normal,125000
1217,RM,68,8930,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,1978,1978,Slab,NA,0,GasA,Y,SBrkr,1902,0,0,2,0,4,2,8,Typ,0,Attchd,1978,2,539,Y,0,0,0,0,0,0,NA,0,4,2010,WD,Normal,112000
1218,FV,72,8640,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,2009,2009,PConc,Mn,1300,GasA,Y,SBrkr,1314,1,0,2,0,3,1,6,Typ,0,Attchd,2009,2,552,Y,135,112,0,0,0,0,NA,0,9,2009,New,Partial,229456
1219,RM,52,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,1947,1950,Slab,NA,0,GasA,N,SBrkr,912,0,0,1,0,2,1,3,Typ,0,NA,NA,0,0,N,0,0,0,0,0,0,NA,0,7,2006,WD,Normal,80500
1220,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,1971,1971,CBlock,No,672,GasA,Y,SBrkr,1218,0,0,1,1,3,1,7,Typ,0,NA,NA,0,0,N,201,0,0,0,0,0,NA,0,4,2006,WD,Abnorml,91500
1221,RL,66,7800,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1964,1964,CBlock,No,912,GasA,Y,SBrkr,912,0,0,1,0,2,1,5,Typ,0,Attchd,1964,1,288,Y,0,0,0,0,0,0,NA,0,11,2006,WD,Abnorml,115000
1222,RL,55,8250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,1968,1968,CBlock,No,952,GasA,Y,SBrkr,1211,0,0,1,0,3,1,5,Typ,1,Attchd,1968,1,322,Y,0,63,0,0,0,0,NA,0,8,2008,WD,Normal,134000
1223,RL,78,10496,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,1949,1950,CBlock,Mn,1040,GasA,Y,SBrkr,1846,0,0,2,0,3,1,7,Typ,1,Attchd,1949,1,315,Y,0,0,0,0,0,0,NA,0,1,2007,WD,Normal,143000
1224,RL,89,10680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1951,1951,CBlock,No,2136,GasA,N,FuseA,2136,0,0,2,0,4,1,7,Mod,0,Detchd,1951,2,528,Y,0,30,0,0,0,0,NA,0,10,2006,WD,Normal,137900
1225,RL,60,15384,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,2004,2005,PConc,Av,788,GasA,Y,SBrkr,1490,1,0,2,1,3,1,8,Typ,1,Attchd,2004,2,388,Y,100,75,0,0,0,0,NA,0,2,2008,WD,Normal,184000
1226,RL,65,10482,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1958,1958,CBlock,Av,588,GasA,Y,SBrkr,1138,0,1,1,0,3,1,6,Typ,0,Attchd,1958,1,264,Y,224,0,0,0,0,0,NA,0,6,2007,WD,Normal,145000
1227,RL,86,14598,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,2007,2007,PConc,Mn,894,GasA,Y,SBrkr,1933,0,0,2,1,4,1,9,Typ,1,BuiltIn,2007,3,668,Y,100,18,0,0,0,0,NA,0,1,2008,WD,Normal,214000
1228,RL,72,8872,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1965,2008,CBlock,No,912,GasA,Y,SBrkr,912,1,0,1,0,2,1,5,Typ,0,Detchd,1992,2,576,Y,0,240,0,0,0,0,NA,0,12,2008,WD,Normal,147000
1229,RL,65,8769,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,2008,2008,PConc,No,1702,GasA,Y,SBrkr,1702,1,0,1,1,1,1,7,Typ,1,Attchd,2008,3,1052,Y,0,72,0,0,224,0,NA,0,10,2008,New,Partial,367294
1230,RL,70,7910,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1960,1960,CBlock,No,1075,GasA,Y,SBrkr,1507,0,0,2,0,4,1,7,Maj1,0,Basment,1960,1,404,Y,0,0,0,0,0,0,NA,0,8,2008,WD,Normal,127000
1231,RL,NA,18890,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,1977,1977,CBlock,No,1361,GasA,Y,SBrkr,2620,0,0,2,2,4,2,12,Typ,1,BuiltIn,1977,2,600,N,155,24,145,0,0,0,Gar2,8300,8,2007,WD,Normal,190000
1232,RL,70,7728,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,1962,1962,CBlock,Av,1106,GasA,Y,SBrkr,1190,1,0,1,0,3,1,6,Typ,0,Attchd,1962,2,540,Y,0,18,0,0,0,0,NA,0,5,2006,WD,Normal,132500
1233,RL,70,9842,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,1962,1962,Slab,NA,0,GasA,Y,SBrkr,1224,0,0,2,0,2,2,6,Typ,0,CarPort,1962,2,462,Y,0,0,0,0,0,0,NA,0,3,2007,WD,Normal,101800
1234,RL,NA,12160,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1959,1959,CBlock,No,1188,GasA,Y,SBrkr,1188,1,0,1,0,3,1,6,Typ,0,Attchd,1959,2,531,Y,0,0,0,0,0,0,NA,0,5,2010,COD,Abnorml,142000
1235,RH,55,8525,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,1911,1950,PConc,Av,940,GasA,N,FuseA,1964,0,0,1,1,4,1,7,Typ,0,NA,NA,0,0,N,0,192,0,0,0,0,NA,0,11,2008,WD,Abnorml,130000
1236,RL,96,13132,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,1914,1950,BrkTil,Mn,747,GasA,Y,FuseF,1784,0,0,1,1,4,1,9,Typ,0,Detchd,1914,1,180,N,203,40,0,0,0,0,NA,0,7,2006,WD,Normal,138887
1237,RL,36,2628,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,2003,2003,PConc,No,764,GasA,Y,SBrkr,1626,0,0,2,1,2,1,6,Typ,0,BuiltIn,2003,2,474,Y,0,27,0,0,0,0,NA,0,6,2010,WD,Normal,175500
1238,RL,41,12393,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2004,2005,PConc,No,847,GasA,Y,SBrkr,1948,0,0,2,1,4,1,8,Typ,1,BuiltIn,2004,2,434,Y,100,48,0,0,0,0,NA,0,9,2006,WD,Normal,195000
1239,RL,63,13072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,2005,2005,PConc,No,1141,GasA,Y,SBrkr,1141,0,0,1,1,3,1,6,Typ,0,Detchd,2005,2,484,Y,0,0,0,0,0,0,NA,0,3,2006,WD,Abnorml,142500
1240,RL,64,9037,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,2006,2006,PConc,Av,1476,GasA,Y,SBrkr,1484,0,0,2,0,2,1,6,Typ,1,Attchd,2006,2,472,Y,120,33,0,0,0,0,NA,0,12,2007,WD,Normal,265900
1241,RL,65,8158,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2003,2003,PConc,No,884,GasA,Y,SBrkr,1768,1,0,2,1,3,1,8,Typ,0,Attchd,2003,2,543,Y,0,63,0,0,0,0,NA,0,7,2008,WD,Normal,224900
1242,RL,83,9849,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,2007,2007,PConc,Av,1689,GasA,Y,SBrkr,1689,0,0,2,0,3,1,7,Typ,0,Attchd,2007,3,954,Y,0,56,0,0,0,0,NA,0,6,2007,New,Partial,248328
1243,RL,85,10625,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,1974,1974,CBlock,Gd,1053,GasA,Y,SBrkr,1173,1,0,2,0,3,1,6,Typ,2,Attchd,1974,2,528,Y,0,120,0,0,0,0,NA,0,1,2010,WD,Family,170000
1244,RL,107,13891,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2006,2006,PConc,Gd,2076,GasA,Y,SBrkr,2076,1,0,2,1,2,1,7,Typ,1,Attchd,2006,3,850,Y,216,229,0,0,0,0,NA,0,9,2006,New,Partial,465000
1245,RL,NA,11435,Pave,NA,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,1929,1950,PConc,No,792,GasA,Y,SBrkr,1517,0,0,1,0,3,1,7,Typ,2,Detchd,1931,2,400,Y,0,0,0,0,0,0,NA,0,6,2006,WD,Normal,230000
1246,RL,78,12090,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,1984,2003,CBlock,No,585,GasA,Y,SBrkr,1868,0,0,3,1,3,1,7,Typ,1,BuiltIn,1984,2,477,Y,268,112,0,0,147,0,NA,0,1,2007,WD,Abnorml,178000
1247,FV,65,8125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2005,2006,PConc,No,756,GasA,Y,SBrkr,1553,0,0,2,1,3,1,6,Typ,0,Attchd,2005,2,615,Y,0,45,0,0,0,0,NA,0,3,2006,New,Partial,186500
1248,RL,NA,12328,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,1976,1976,CBlock,Av,1012,GasA,Y,SBrkr,1034,1,0,1,0,3,1,6,Typ,0,Attchd,1976,3,888,Y,0,0,0,0,0,0,NA,0,5,2010,WD,Normal,169900
